id,page,type,content_path,original_text,description_llm,keywords_llm
p63_txt_4,63,text,,"a)	Hemi-desmossoma (meio-desmossomo): assemelha-se mor- fologicamente aos desmossomos. Atua como “rebites” que dis- tribuem as forças tensoras pelo epitélio. Em vez de ligar células  epiteliais adjacentes, os hemides- mossomos conectam a superfí- cie basal de uma célula epitelial  à lâmina basal adjacente. São  responsáveis pela adesão do teci- do epitelial ao tecido conjuntivo  subjacente. Os domínios extrace- lulares das integrinas, que me- deiam a adesão, ligam-se a uma  proteína laminina na lâmina  basal, enquanto que os domínios  intracelulares ligam-se aos fila- mentos intermediários de quera- tina por meio de uma proteína de","O hemidesmossomo é uma estrutura de adesão celular semelhante ao desmossomo, mas que conecta a célula epitelial à lâmina basal, e não a células adjacentes.  Sua função principal é ancorar o epitélio ao tecido conjuntivo subjacente, distribuindo forças de tensão.  A ligação é mediada por integrinas que se conectam à laminina na lâmina basal e aos filamentos intermediários de queratina na célula.","Hemidesmossomo, Desmossomo, Adesão Celular, Lâmina Basal, Integrinas, Laminina, Filamentos Intermediários, Queratina, Tecido Epitelial, Tecido Conjuntivo"
p63_txt_8,63,text,,"Figura 2.18 - Junção hemidesmossomo ancora os filamentos de queratina   de uma célula epitelial à lâmina basal. (Ilustração baseada em ALBERTS et al.,  p. 715).","A figura 2.18 ilustra um hemidesmossomo, uma junção celular que ancora os filamentos intermediários de queratina presentes em células epiteliais à lâmina basal, fornecendo estabilidade estrutural ao tecido epitelial.  Essa ancoragem é crucial para a integridade e função do epitélio.","Hemidesmossomo, Junção Celular, Filamentos de Queratina, Lâmina Basal, Célula Epitelial, Tecido Epitelial, Ancoragem Celular, Citoesqueleto, Junções Celulares Adesivas, Matriz Extracelular"
p64_img_0,64,image,data/images/p64_img_0.png,,"A imagem é uma micrografia de fluorescência mostrando uma célula em mitose, provavelmente em metáfase ou anáfase.  A imagem utiliza coloração dupla ou múltipla para visualizar diferentes componentes celulares. O verde indica provavelmente os microtúbulos do fuso mitótico, estruturas proteicas essenciais para a segregação dos cromossomos. Os pontos e estruturas em vermelho e laranja-amarelado representam provavelmente os cromossomos condensados.  A coloração indica a organização característica dos cromossomos na placa metafásica (ou sua segregação na anáfase) com os cromossomos alinhados na região central da célula, e as fibras do fuso mitótico se estendendo a partir de polos opostos. A resolução não é perfeita, e alguns detalhes podem ser artefatos de imagem, mas a imagem demonstra claramente um evento mitótico em progresso. A aparência ligeiramente irregular pode ser devido ao método de preparação da amostra ou a um tipo celular específico.","Mitose, Metáfase, Anáfase, Microtúbulos, Cromossomos, Fuso Mitótico, Micrografia de fluorescência, Citogenética, Divisão Celular, Coloração imunofluorescente."
p64_txt_1,64,text,,"ancoramento (plectina). Os filamentos de  queratina associam-se aos desmossomos  por ligações laterais às placas desmossô- micas (Figura 2.18). Por outro lado, os fi- lamentos de queratina associados com os  hemidesmossomos têm suas extremidades  imersas na placa. A estrutura intracelular  dos hemidesmossomas é semelhante a dos  desmossomos, mas as proteínas transmem- branares que ligam a célula às proteínas que  formam a lâmina basal são as integrinas α6  e β4, e não as caderinas, que ocorrem entre  célula-célula.","O texto descreve a interação dos filamentos de queratina com desmossomos e hemidesmossomos, destacando as proteínas de ancoramento envolvidas.  Desmossomos utilizam caderinas para conectar células adjacentes, enquanto hemidesmossomos empregam integrinas α6 e β4 para conectar a célula à lâmina basal. A plectina atua como proteína de ligação em ambos os complexos.","Desmossomos, Hemidesmossomos, Filamentos de queratina, Plectina, Caderinas, Integrinas α6β4, Lâmina basal, Junções Celulares, Ancoramento celular, Citoesqueleto"
p64_txt_2,64,text,,"b)	Adesões focais: são feixes de filamentos de actina que estão  ancorados à subunidade β da maioria das integrinas via asso- ciações com uma série de outras proteínas, incluindo α-actina,  talina e vinculina. As proteínas da família das integrinas, que  proporcionam adesão célula-matriz extracelular, ligam-se aos  filamentos de actina intracelulares. Assim, torna-se possível às  células musculares ligarem-se aos seus tendões.","O texto descreve as adesões focais, estruturas celulares compostas por feixes de filamentos de actina ancorados à matriz extracelular através das integrinas.  A ligação é mediada por proteínas como α-actina, talina e vinculina, permitindo a adesão célula-matriz, exemplificada pela ligação de células musculares aos tendões.  As integrinas desempenham papel crucial nesse processo de adesão.","Adesões focais, filamentos de actina, integrinas, matriz extracelular, talina, vinculina, α-actina, adesão célula-matriz, citoesqueleto, células musculares."
p64_txt_3,64,text,,c)	Pregas basais: são reentrâncias e saliências provenientes da in- vaginação da membrana em contato com a lâmina basal. Sua  função é promover a adesão das células epiteliais à lâmina basal.,"As pregas basais são invaginações da membrana plasmática de células epiteliais que se estendem em direção à lâmina basal, aumentando a área de contato e a adesão célula-matriz extracelular.  Essa estrutura especializada reforça a fixação do epitélio ao tecido conjuntivo subjacente.","Pregas basais, Membrana plasmática, Lâmina basal, Adesão celular, Célula epitelial, Matriz extracelular, Junções célula-matriz, Invaginação, Epitélio, Citoesqueleto."
p64_txt_5,64,text,,"Além de manter a integridade da célula, a membrana plasmá- tica é a responsável pela seleção dos nutrientes necessários para  biossíntese e produção de energia.","A membrana plasmática mantém a integridade celular e atua como barreira seletiva, regulando a entrada de nutrientes essenciais para a biossíntese e produção de energia.  Sua função principal é controlar o que entra e sai da célula, garantindo o funcionamento adequado do metabolismo celular.","Membrana plasmática, permeabilidade seletiva, transporte de membrana, biossíntese, produção de energia, nutriente, integridade celular, célula, metabolismo."
p64_txt_6,64,text,,"A membrana plasmática possui, em sua estrutura, proteínas es- pecíficas que reconhecem e carreiam para dentro da célula solutos  como açúcares, aminoácidos e íons inorgânicos. Estes sistemas de  transporte são importantes para regular o volume da célula, manter  a composição iônica e o pH do meio intracelular, captar nutrientes  e compostos biologicamente importantes, eliminar produtos finais","A membrana plasmática contém proteínas de transporte que facilitam a entrada e saída seletiva de solutos, como açúcares, aminoácidos e íons, regulando assim o volume celular, a composição iônica, o pH intracelular e o metabolismo celular.  Esses processos são essenciais para a homeostase e a sobrevivência celular.","Membrana plasmática, transporte de membrana, proteínas de membrana, proteínas de transporte, solutos, íons, homeostase celular,  pH intracelular,  nutrientes."
p64_txt_7,64,text,,"Figura 2.19 - Imunolocalização  das junções de adesão focal  em fibroblastos em cultura. Os  fibroblastos foram incubados  com anticorpos anti-actina  (em verde) e anti-talina (em  vermelho) para localização das  fibras de estresse e da junção  adesão focal, respectivamente.  (Carvalho-Recco-Pimentel,  p. 68).","A imagem da Figura 2.19 mostra a imunolocalização de junções de adesão focal em fibroblastos cultivados *in vitro*.  A técnica utiliza anticorpos contra actina (verde) e talina (vermelho) para visualizar as fibras de estresse e as junções de adesão focal, respectivamente, demonstrando a sua co-localização. Isso ilustra a interação entre o citoesqueleto de actina e a matriz extracelular.","Junções de adesão focal, Fibroblastos, Actina, Talina, Fibras de estresse, Imunolocalização, Citoesqueleto, Matriz extracelular, Cultura de células, Microscopia de fluorescência."
p65_txt_1,65,text,,do metabolismo para o meio extracelular e gerar gradientes iôni- cos essenciais à função das células.,"O texto descreve brevemente a função das membranas celulares no transporte de metabólitos para fora da célula, criando gradientes iônicos cruciais para o funcionamento celular.  Esse transporte é fundamental para manter a homeostase e a viabilidade celular.","Membrana celular, Transporte de membrana, Gradiente iônico, Metabolismo celular, Homeostase,  Transporte ativo, Transporte passivo, Permeabilidade da membrana."
p65_txt_2,65,text,,"Para a maioria das substâncias, existe uma relação entre sua so- lubilidade nos lipídios e sua capacidade de penetrar nas células. De  modo geral, os compostos hidrofóbicos, solúveis nos lipídios, como  os ácidos graxos, hormônios esteróides e anestésicos, atravessam  facilmente a membrana. Já as substâncias hidrofílicas, insolúveis  nos lipídios, penetram nas células com mais dificuldade. Essa maior  ou menor dificuldade de penetrar na célula não só vai depender do  tamanho da molécula, mas também de sua característica química.","A permeabilidade da membrana celular é influenciada pela solubilidade da substância em lipídios. Moléculas hidrofóbicas, solúveis em lipídios, atravessam a membrana facilmente, ao contrário das moléculas hidrofílicas.  O tamanho e a característica química da molécula também afetam sua capacidade de penetração.","permeabilidade de membrana, solubilidade em lipídios, moléculas hidrofóbicas, moléculas hidrofílicas, transporte de membrana, difusão, membrana celular."
